Desc	HOG	A_obtectus	A_verrucosus	B_siliquastri	C_chinensis	C_maculatus	C_septempunctata	D_melanogaster	D_ponderosae	I_luminosus	P_pyralis	R_ferrugineus	T_castaneum	T_molitor	Z_morio
(null)	N0.HOG0010163	1	0	1	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010164	1	1	1	1	1	1	1	0	1	1	1	1	0	1
(null)	N0.HOG0010173	1	1	1	0	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010175	1	0	1	1	1	1	1	1	0	1	1	1	1	1
(null)	N0.HOG0010179	1	0	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010180	1	1	1	1	1	1	1	0	1	0	1	1	1	1
(null)	N0.HOG0010182	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010201	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010205	1	0	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010208	1	1	1	0	1	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0010213	1	1	1	0	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010214	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010218	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010225	1	1	1	0	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010226	1	1	1	0	1	1	1	1	1	1	1	0	1	1
(null)	N0.HOG0010230	1	1	1	1	1	1	1	1	0	2	1	1	0	0
(null)	N0.HOG0010237	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010238	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010249	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010251	1	1	1	1	0	2	1	1	1	1	1	1	0	0
(null)	N0.HOG0010252	1	0	1	1	1	1	1	1	1	0	1	1	1	1
(null)	N0.HOG0010253	1	1	1	0	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010254	1	1	1	1	1	1	1	1	1	1	0	1	1	0
(null)	N0.HOG0010255	1	0	1	0	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010258	1	1	1	1	0	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010260	1	1	1	1	0	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010262	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010265	2	1	0	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010272	1	1	1	1	2	1	1	0	1	1	0	1	1	0
(null)	N0.HOG0010274	1	0	1	1	1	0	2	1	1	0	1	1	1	1
(null)	N0.HOG0010276	1	1	2	1	2	0	1	0	1	0	1	1	0	1
(null)	N0.HOG0010279	1	1	1	1	1	1	1	0	0	1	1	1	1	1
(null)	N0.HOG0010281	1	1	1	1	2	1	1	0	1	1	0	1	0	1
(null)	N0.HOG0010282	1	1	0	0	1	1	1	1	2	1	1	1	0	1
(null)	N0.HOG0010283	1	1	1	2	1	1	1	0	1	1	1	1	0	0
(null)	N0.HOG0010285	1	1	1	1	1	1	1	1	0	1	0	1	1	1
(null)	N0.HOG0010287	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010289	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010301	1	0	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010302	1	0	1	1	1	1	1	1	1	0	1	1	1	1
(null)	N0.HOG0010303	1	0	1	0	1	0	1	0	1	3	1	1	1	1
(null)	N0.HOG0010304	1	1	1	1	1	1	1	0	1	1	1	1	0	1
(null)	N0.HOG0010306	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010307	1	0	1	1	1	1	1	1	0	1	1	1	1	1
(null)	N0.HOG0010312	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010313	1	1	1	1	0	1	1	1	0	1	1	1	1	1
(null)	N0.HOG0010316	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010317	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010323	1	0	1	1	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010328	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010330	1	0	1	1	0	1	3	1	1	1	1	1	0	0
(null)	N0.HOG0010331	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010334	1	1	1	1	1	1	1	1	1	0	2	0	0	1
(null)	N0.HOG0010338	1	2	1	1	1	0	1	0	1	1	1	1	1	0
(null)	N0.HOG0010340	1	1	1	1	1	0	1	1	1	1	1	1	0	1
(null)	N0.HOG0010343	1	0	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010344	1	1	0	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010350	1	1	1	1	1	1	1	1	0	1	1	1	0	1
(null)	N0.HOG0010351	1	0	1	1	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010355	1	1	1	1	0	1	1	0	1	2	1	1	1	0
(null)	N0.HOG0010362	1	0	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010364	1	1	1	1	1	0	2	0	1	1	0	1	1	1
(null)	N0.HOG0010374	2	0	0	1	0	2	1	1	1	1	1	1	0	1
(null)	N0.HOG0010378	1	1	0	1	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010379	1	2	1	1	1	1	3	0	0	1	1	0	0	0
(null)	N0.HOG0010381	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010382	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010383	1	1	1	1	0	1	1	1	1	1	0	1	1	1
(null)	N0.HOG0010385	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010387	1	1	1	1	0	0	1	1	1	3	0	1	0	1
(null)	N0.HOG0010389	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010391	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010393	1	1	1	1	1	1	1	1	0	1	0	1	1	1
(null)	N0.HOG0010395	2	1	0	1	1	0	1	0	1	2	1	1	0	1
(null)	N0.HOG0010397	1	0	1	2	0	0	1	2	1	1	1	0	1	1
(null)	N0.HOG0010400	1	1	0	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010402	1	1	1	1	0	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010405	1	1	1	1	1	1	1	0	1	0	1	1	1	1
(null)	N0.HOG0010406	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010413	2	2	1	1	1	0	1	3	0	0	1	0	0	0
(null)	N0.HOG0010414	1	1	1	1	0	1	2	0	1	1	1	1	1	0
(null)	N0.HOG0010416	2	1	1	1	1	0	3	0	0	0	0	1	1	1
(null)	N0.HOG0010420	1	1	1	1	1	1	1	0	1	1	0	1	1	1
(null)	N0.HOG0010429	1	1	1	1	1	1	1	1	1	1	0	1	0	1
(null)	N0.HOG0010435	1	1	1	1	0	1	1	0	2	1	1	1	0	1
(null)	N0.HOG0010436	1	1	1	1	1	1	1	1	0	1	1	1	0	1
(null)	N0.HOG0010439	1	1	1	0	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010447	1	1	0	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010448	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010450	1	1	1	1	1	1	1	0	1	1	1	1	0	1
(null)	N0.HOG0010451	1	1	1	1	2	1	1	1	0	1	0	1	1	0
(null)	N0.HOG0010454	1	0	1	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010456	1	1	0	2	1	1	1	0	1	1	0	1	1	1
(null)	N0.HOG0010457	1	1	1	0	0	1	2	0	1	1	1	1	1	1
(null)	N0.HOG0010462	1	0	1	2	1	0	1	1	1	1	2	1	0	0
(null)	N0.HOG0010464	1	1	1	1	0	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010466	3	0	1	1	0	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010469	1	1	1	1	0	1	1	1	1	2	2	0	0	0
(null)	N0.HOG0010470	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010471	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010472	1	1	1	1	1	0	1	1	1	1	0	1	1	1
(null)	N0.HOG0010473	1	1	1	1	1	1	1	1	0	1	0	1	1	1
(null)	N0.HOG0010474	1	1	1	1	0	1	1	1	1	1	0	1	1	1
(null)	N0.HOG0010475	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010477	2	1	0	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010478	1	0	0	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010479	1	1	0	1	1	0	1	1	1	2	1	1	1	0
(null)	N0.HOG0010481	1	0	0	1	1	1	1	1	1	1	2	1	0	1
(null)	N0.HOG0010482	1	0	0	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010483	1	1	1	1	1	1	1	1	0	0	1	1	1	1
(null)	N0.HOG0010484	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010488	1	1	1	1	1	1	1	1	0	1	0	1	1	1
(null)	N0.HOG0010491	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010492	1	1	1	0	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010494	1	1	0	1	0	1	1	0	1	2	1	1	1	1
(null)	N0.HOG0010497	1	0	1	0	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010500	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010502	1	1	1	0	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010504	1	1	1	2	1	1	1	0	1	0	0	1	1	1
(null)	N0.HOG0010509	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010510	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010511	1	1	1	1	1	1	1	0	1	0	1	1	1	1
(null)	N0.HOG0010512	1	1	1	1	0	1	1	1	1	2	0	1	1	0
(null)	N0.HOG0010516	1	0	0	1	2	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010518	1	0	1	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010520	1	6	0	0	0	1	3	1	0	0	0	0	0	0
(null)	N0.HOG0010521	1	1	1	1	1	0	1	1	1	1	0	0	1	2
(null)	N0.HOG0010526	1	1	0	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010529	1	1	0	0	1	1	1	1	1	2	1	1	1	0
(null)	N0.HOG0010531	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010532	1	1	1	0	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010533	1	0	1	1	2	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010536	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010537	1	1	1	0	1	1	1	1	0	2	1	1	0	1
(null)	N0.HOG0010538	1	1	1	1	1	1	1	1	1	1	1	0	0	1
(null)	N0.HOG0010540	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010542	1	1	1	1	0	1	1	2	1	1	1	1	0	0
(null)	N0.HOG0010544	1	1	1	1	1	1	1	1	0	1	1	1	0	1
(null)	N0.HOG0010548	1	1	1	1	1	0	1	1	1	1	1	1	0	1
(null)	N0.HOG0010551	1	1	1	3	0	1	1	1	0	0	0	1	1	1
(null)	N0.HOG0010553	1	1	1	1	1	1	1	1	0	1	1	1	1	0
(null)	N0.HOG0010557	1	1	1	1	0	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010558	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010561	1	1	0	2	0	1	1	2	0	1	1	1	0	1
(null)	N0.HOG0010562	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010564	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010565	1	1	1	1	1	1	1	1	1	1	0	1	0	1
(null)	N0.HOG0010567	1	0	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010570	1	1	1	1	0	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010571	1	1	1	1	1	0	1	1	1	1	1	1	1	0
(null)	N0.HOG0010572	2	1	0	0	0	1	2	1	1	1	1	0	1	1
(null)	N0.HOG0010573	1	1	1	1	0	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0010575	1	0	1	1	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010579	1	1	1	1	0	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010585	1	0	1	2	2	0	1	0	1	0	0	1	1	2
(null)	N0.HOG0010587	1	1	1	1	1	1	1	0	1	1	1	1	0	1
(null)	N0.HOG0010589	1	1	1	1	1	1	1	1	1	2	1	0	0	0
(null)	N0.HOG0010590	1	1	1	1	1	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010593	0	1	0	0	0	0	1	0	0	0	0	1	0	1
(null)	N0.HOG0010594	0	0	0	0	0	0	1	0	1	1	0	0	0	0
(null)	N0.HOG0010597	1	1	1	1	2	0	1	1	0	0	1	1	1	1
(null)	N0.HOG0010600	2	1	1	0	0	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010602	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010604	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010606	1	0	1	1	1	0	1	0	1	1	1	1	2	1
(null)	N0.HOG0010607	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010610	1	1	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010613	1	0	0	0	2	0	1	3	2	2	1	0	0	0
(null)	N0.HOG0010620	1	1	0	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010622	2	1	0	1	2	1	1	1	0	0	1	0	1	1
(null)	N0.HOG0010623	1	1	1	1	1	0	1	1	1	1	1	1	0	1
(null)	N0.HOG0010624	1	1	1	1	2	0	1	1	1	1	1	1	0	0
(null)	N0.HOG0010625	1	1	1	1	1	1	1	1	1	1	0	1	0	1
(null)	N0.HOG0010626	1	1	1	1	1	1	1	1	1	1	0	1	1	0
(null)	N0.HOG0010628	1	0	1	1	1	0	1	1	0	1	2	1	1	1
(null)	N0.HOG0010635	2	0	1	1	1	1	1	0	1	1	0	1	1	1
(null)	N0.HOG0010637	2	1	1	1	2	1	1	0	0	0	0	1	1	1
(null)	N0.HOG0010639	1	1	1	1	1	0	1	1	1	1	1	1	0	1
(null)	N0.HOG0010640	1	1	1	1	0	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010646	1	1	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010649	1	1	1	1	2	1	1	0	1	1	1	1	0	0
(null)	N0.HOG0010651	1	1	0	0	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010654	2	1	2	1	1	1	1	0	1	1	1	0	0	0
(null)	N0.HOG0010655	1	1	1	1	2	1	1	0	1	1	0	1	0	1
(null)	N0.HOG0010658	1	1	1	1	1	1	1	1	0	0	1	1	1	1
(null)	N0.HOG0010664	0	1	0	2	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010668	0	1	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010671	0	1	0	0	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010672	0	1	0	0	0	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0010677	0	1	0	0	0	1	1	1	1	1	1	1	3	1
(null)	N0.HOG0010678	0	2	0	0	0	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0010679	0	1	0	0	0	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0010680	0	2	0	0	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010681	0	1	0	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010683	0	1	0	0	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0010686	0	1	0	0	0	2	1	1	1	1	2	1	1	1
(null)	N0.HOG0010693	0	2	0	0	0	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0010694	0	1	0	0	0	1	1	1	2	1	1	1	1	2
(null)	N0.HOG0010695	0	1	0	0	0	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0010696	0	1	1	0	0	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0010700	0	1	1	0	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010702	0	1	1	1	1	1	1	1	0	1	1	1	1	1
(null)	N0.HOG0010703	0	1	1	0	0	1	1	1	0	1	1	1	2	2
(null)	N0.HOG0010704	0	1	0	0	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0010705	0	1	1	1	2	1	1	1	0	0	1	1	1	1
(null)	N0.HOG0010707	0	1	0	0	0	0	1	2	0	0	2	2	2	2
(null)	N0.HOG0010709	0	1	1	1	0	0	1	1	2	1	1	1	1	1
(null)	N0.HOG0010710	0	1	1	0	0	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0010712	0	1	1	1	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010713	0	1	0	0	0	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0010714	0	1	1	1	0	1	1	1	1	2	1	1	1	0
(null)	N0.HOG0010715	0	1	0	0	0	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0010716	0	1	0	0	0	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0010717	0	1	1	2	1	1	1	1	0	1	1	1	0	1
(null)	N0.HOG0010719	0	2	0	0	0	1	1	0	1	2	1	1	1	2
(null)	N0.HOG0010720	0	1	0	0	0	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0010723	0	1	0	0	0	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0010724	0	1	1	2	0	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010726	0	1	1	1	2	1	1	1	1	1	0	1	0	1
(null)	N0.HOG0010727	0	1	1	1	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010728	0	2	0	0	0	2	1	2	1	0	1	1	1	1
(null)	N0.HOG0010729	0	1	1	0	1	0	1	2	1	1	1	1	1	1
(null)	N0.HOG0010730	0	1	1	2	0	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0010732	0	1	1	1	1	0	1	1	0	1	2	1	1	1
(null)	N0.HOG0010733	0	1	1	1	1	0	1	1	1	1	1	1	1	1
(null)	N0.HOG0010734	0	1	1	0	0	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0010738	0	1	0	0	0	1	2	1	1	3	0	1	1	1
(null)	N0.HOG0010740	0	1	1	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010741	0	1	0	0	0	0	1	1	2	2	0	1	0	1
(null)	N0.HOG0010742	0	0	0	0	0	0	1	0	2	0	0	0	0	0
(null)	N0.HOG0010746	0	1	1	1	0	1	1	2	0	1	1	1	1	1
(null)	N0.HOG0010750	0	1	1	1	1	1	1	1	1	1	0	1	1	1
(null)	N0.HOG0010753	0	1	0	0	0	0	1	1	2	1	3	1	1	1
(null)	N0.HOG0010755	0	1	1	1	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010757	0	1	1	1	1	0	1	1	2	0	1	1	1	1
(null)	N0.HOG0010758	0	1	1	1	1	1	1	1	1	1	1	0	1	1
(null)	N0.HOG0010760	0	0	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010764	0	0	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010768	0	0	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010769	0	0	1	1	2	1	1	0	0	1	2	1	1	1
(null)	N0.HOG0010775	0	0	0	4	3	1	1	0	0	3	0	0	0	0
(null)	N0.HOG0010819	0	0	0	0	0	0	12	0	0	0	0	0	0	0
(null)	N0.HOG0010820	0	0	0	0	0	0	12	0	0	0	0	0	0	0
(null)	N0.HOG0010821	0	0	0	0	0	0	12	0	0	0	0	0	0	0
(null)	N0.HOG0010822	0	0	0	0	0	0	1	5	0	0	6	0	0	0
(null)	N0.HOG0010823	0	0	0	0	0	0	12	0	0	0	0	0	0	0
(null)	N0.HOG0010824	0	0	0	0	0	0	12	0	0	0	0	0	0	0
(null)	N0.HOG0010861	1	0	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010862	1	1	0	0	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010863	1	1	1	1	1	0	1	0	1	1	0	1	1	1
(null)	N0.HOG0010868	1	1	1	1	1	0	1	0	1	2	1	0	1	0
(null)	N0.HOG0010885	2	1	0	0	1	0	1	0	3	1	2	0	0	0
(null)	N0.HOG0010889	1	1	1	1	1	0	1	1	1	1	1	1	0	0
(null)	N0.HOG0010901	1	1	0	1	0	1	1	1	1	1	0	1	1	1
(null)	N0.HOG0010903	1	1	1	0	1	1	1	1	0	1	1	1	1	0
(null)	N0.HOG0010904	1	1	1	1	0	1	1	0	1	1	1	1	1	0
(null)	N0.HOG0010908	1	0	1	1	1	1	1	1	1	1	0	1	1	0
(null)	N0.HOG0010910	9	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0010911	1	0	0	2	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010915	1	1	1	1	1	1	1	0	1	1	1	1	0	0
(null)	N0.HOG0010919	1	1	0	5	0	0	1	0	0	0	0	1	0	2
(null)	N0.HOG0010921	1	1	1	1	0	1	1	0	1	0	1	1	1	1
(null)	N0.HOG0010925	1	1	1	1	0	0	1	1	1	1	0	1	1	1
(null)	N0.HOG0010926	2	1	1	2	1	1	1	0	0	0	1	0	1	0
(null)	N0.HOG0010928	1	1	0	1	1	1	1	1	0	0	1	1	1	1
(null)	N0.HOG0010929	1	1	0	1	1	0	1	1	1	1	0	1	1	1
(null)	N0.HOG0010930	1	1	1	1	1	1	1	0	0	1	1	1	0	1
(null)	N0.HOG0010934	2	1	1	1	0	1	1	1	0	1	1	0	0	1
(null)	N0.HOG0010935	2	1	1	1	1	0	1	0	1	0	1	0	1	1
(null)	N0.HOG0010937	1	1	0	1	0	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0010938	1	1	1	0	0	2	1	1	1	1	0	1	0	1
(null)	N0.HOG0010939	1	1	0	1	1	1	1	1	1	1	0	1	0	1
(null)	N0.HOG0010943	1	0	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010946	1	0	1	1	1	1	1	1	0	0	1	1	1	1
(null)	N0.HOG0010947	1	0	1	2	1	1	1	0	0	0	1	1	1	1
(null)	N0.HOG0010948	1	2	1	0	0	0	1	1	1	0	1	1	1	1
(null)	N0.HOG0010950	1	1	2	1	1	0	1	1	0	0	1	1	1	0
(null)	N0.HOG0010955	1	0	1	2	1	1	1	0	1	0	1	0	1	1
(null)	N0.HOG0010964	1	0	1	0	1	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0010965	1	1	1	1	1	0	1	0	1	1	0	1	1	1
(null)	N0.HOG0010966	1	1	0	0	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0010968	2	1	1	1	1	1	1	0	0	0	0	1	1	1
(null)	N0.HOG0010969	1	1	1	1	0	1	1	0	1	1	0	1	1	1
(null)	N0.HOG0010973	2	0	0	1	1	0	1	1	1	2	1	1	0	0
(null)	N0.HOG0010974	1	1	1	1	0	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010986	1	0	0	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0010988	1	1	1	1	1	0	1	0	1	1	1	1	0	1
(null)	N0.HOG0010989	2	0	1	1	1	1	1	1	1	1	1	0	0	0
(null)	N0.HOG0010990	1	0	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0010991	1	0	1	1	1	1	1	1	2	1	1	0	0	0
(null)	N0.HOG0010992	2	0	1	1	1	1	1	1	1	1	1	0	0	0
(null)	N0.HOG0010999	1	1	0	0	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0011001	1	1	0	0	0	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0011004	1	0	0	1	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0011007	1	1	1	1	0	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0011009	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	N0.HOG0011010	1	1	1	0	1	0	1	0	1	1	0	1	0	1
(null)	N0.HOG0011012	1	1	1	1	0	1	1	0	1	1	1	1	0	1
(null)	N0.HOG0011013	2	0	1	0	0	1	1	1	1	1	1	0	0	2
(null)	N0.HOG0011016	1	1	1	2	1	0	1	1	1	1	0	1	0	0
(null)	N0.HOG0011017	2	0	2	2	4	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0011018	1	1	1	1	2	1	1	1	1	0	0	0	0	1
(null)	N0.HOG0011021	1	0	1	1	1	1	1	0	1	0	1	1	1	1
(null)	N0.HOG0011022	1	1	1	1	1	1	1	1	0	0	1	1	1	0
(null)	N0.HOG0011026	1	1	1	1	1	0	1	1	1	1	0	1	1	0
(null)	N0.HOG0011027	1	1	1	1	1	1	1	0	0	0	1	1	1	1
(null)	N0.HOG0011029	1	1	1	1	1	1	1	1	0	2	1	0	0	0
(null)	N0.HOG0011030	1	0	1	3	2	0	1	1	2	0	0	0	0	0
(null)	N0.HOG0011031	1	0	1	0	1	2	3	0	1	0	1	0	0	1
(null)	N0.HOG0011036	1	1	0	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0011037	1	0	1	1	1	1	1	0	1	1	0	1	1	1
(null)	N0.HOG0011039	1	1	1	1	1	1	1	0	1	1	1	1	0	0
(null)	N0.HOG0011040	1	0	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0011041	1	0	1	1	1	1	1	1	1	1	1	1	0	0
(null)	N0.HOG0011042	1	1	1	1	1	1	1	1	0	0	1	1	1	0
(null)	N0.HOG0011043	1	1	1	1	1	0	1	1	1	0	1	0	1	1
(null)	N0.HOG0011050	1	1	1	1	1	0	1	1	0	1	1	1	0	1
(null)	N0.HOG0011052	1	0	1	1	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0011055	1	2	0	2	0	0	1	1	1	0	0	1	1	1
(null)	N0.HOG0011057	1	0	1	1	1	1	1	1	1	2	1	0	0	0
(null)	N0.HOG0011063	1	1	1	1	1	0	1	1	1	1	0	1	0	1
(null)	N0.HOG0011064	1	0	1	1	1	0	1	1	2	2	1	0	0	0
(null)	N0.HOG0011068	1	0	1	2	1	0	1	0	1	1	1	0	1	1
(null)	N0.HOG0011078	2	1	1	1	0	0	1	1	1	1	1	1	0	0
(null)	N0.HOG0011079	1	1	1	1	1	1	1	0	0	0	1	1	1	1
(null)	N0.HOG0011082	1	1	1	0	1	1	1	1	1	1	0	0	1	1
(null)	N0.HOG0011083	1	1	1	0	0	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0011089	1	1	1	1	1	1	1	1	0	0	0	1	1	1
(null)	N0.HOG0011090	1	1	1	1	1	0	1	1	0	1	0	1	1	1
(null)	N0.HOG0011092	1	1	1	1	2	1	1	1	0	0	1	1	0	0
