Orthogroup_ID	GF_ClustertGene_Group	Cluster_function	repeat_correlation_correlation_coeff	repeat_correlation_p-value	repeat_correlation_sig_after_multiple_testing	GS_correlation_correlation_coeff	GS_correlation_p-value	GS_correlation_sig_after_multiple_testing	Gene_Name	D_melanogaster	I_luminosus	P_pyralis	C_septempunctata	A_verrucosus	T_castaneum	Z_morio	T_molitor	D_ponderosae	R_ferrugineus	A_obtectus	B_siliquastri	C_chinensis	C_maculatus	max_delta_GF	transcript_ID_native	Flybase	Flybase_summary
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	Lysozyme B(LysB)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_001274316.1	FBgn0004425	None
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	Lysozyme D(LysD)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_057475.3	FBgn0004427	None
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	Lysozyme D(LysD)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_057475.3	FBgn0004427	None
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	Lysozyme B(LysB)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_001274316.1	FBgn0004425	None
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	Lysozyme E(LysE)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_057479.3	FBgn0004428	None
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	Lysozyme S(LysS)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_057481.4	FBgn0004430	None
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	Lysozyme X(LysX)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_079157.2	FBgn0004431	None
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	Lysozyme P(LysP)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_057480.5	FBgn0004429	None
N0.HOG0000777	Gene Group 6	immunity (antimicrobial)	0.2797202797202798	0.37856866966230307	n	-0.14685314685314685	0.6487957097846664	n	uncharacterized protein(CG7798)	8	1	1	5	4	5	3	1	1	4	1	2	2	1	7	rna-NM_137254.2	FBgn0034092	None
N0.HOG0000786	None	None	0.04895104895104895	0.8799185788786749	n	0.46153846153846156	0.13094806950717278	n	None	1	2	1	1	1	1	1	2	1	3	1	1	3	5	4	rna-NM_001414094.1	FBgn0259246	None
N0.HOG0000793	None	None	0.25218952860180466	0.42908344267490994	n	0.03152369107522558	0.9225248645215405	n	None	2	1	1	3	4	5	11	10	1	1	1	1	2	1	10	rna-NM_132167.3	FBgn0029948	None
N0.HOG0000793	Gene Group 26	glycolysis and early development (and other)	0.25218952860180466	0.42908344267490994	n	0.03152369107522558	0.9225248645215405	n	Chemosensory protein A 87a(CheA87a)	2	1	1	3	4	5	11	10	1	1	1	1	2	1	10	rna-NM_142023.4	FBgn0038142	None
N0.HOG0000798	Gene Group 26	glycolysis and early development (and other)	-0.2253577008652796	0.4812874129466269	n	-0.11972127858467978	0.7109318595190937	n	uncharacterized protein(CG31100)	1	1	18	1	2	2	2	1	4	2	1	1	1	1	17	rna-NM_001275466.1	FBgn0051100	None
N0.HOG0000804	None	None	0.18881118881118883	0.5567370561768314	n	0.04895104895104895	0.8799185788786749	n	None	1	2	3	1	1	1	5	1	1	1	1	2	8	1	7	rna-NM_001274375.1	FBgn0086906	None
N0.HOG0000804	None	None	0.18881118881118883	0.5567370561768314	n	0.04895104895104895	0.8799185788786749	n	None	1	2	3	1	1	1	5	1	1	1	1	2	8	1	7	rna-NM_001274375.1	FBgn0086906	None
N0.HOG0000804	None	None	0.18881118881118883	0.5567370561768314	n	0.04895104895104895	0.8799185788786749	n	None	1	2	3	1	1	1	5	1	1	1	1	2	8	1	7	rna-NM_001274375.1	FBgn0086906	None
N0.HOG0000808	None	None	-0.034965034965034975	0.9140933424107598	n	-0.0979020979020979	0.762121655996299	n	None	1	5	3	3	2	2	5	8	1	2	1	1	3	1	7	rna-NM_169438.2	FBgn0037955	None
N0.HOG0000814	Gene Group 31	chromatin organization and transcription regulation	0.1188811188811189	0.712884219214772	n	0.39860139860139865	0.19933549461780897	n	uncharacterized protein(CG10654)	1	6	4	1	2	3	1	1	5	7	1	1	2	4	6	rna-NM_001274838.1	FBgn0036294	None
N0.HOG0000817	Gene Group 36	uncharacterized	-0.06293706293706294	0.8459309212287789	n	-0.32867132867132864	0.2969041156887641	n	uncharacterized protein(CG8483)	1	7	1	6	2	9	1	2	2	2	1	3	3	1	8	rna-NM_142007.3	FBgn0038126	None
N0.HOG0000826	None	None	0.39579745461116567	0.20280764325009978	n	0.3572684988525566	0.25424587401619864	n	None	1	17	3	2	1	2	1	1	1	2	1	1	2	2	16	rna-NM_141431.2	FBgn0037465	None
N0.HOG0000827	None	None	0.4568216838015835	0.13544995826746495	n	0.4785750973159446	0.11550349090042433	n	None	1	2	2	1	1	1	1	1	2	2	9	1	7	6	8	rna-NM_168353.2	FBgn0261555	None
N0.HOG0000836	Gene Group 26	glycolysis and early development (and other)	0.1126788504326398	0.7273453279440116	n	0.37324869205811934	0.23206767137485984	n	Mitochondrial amidoxime reducing component(Marc)	1	7	4	3	1	1	1	1	4	2	1	1	2	8	7	rna-NM_136679.5	FBgn0033451	None
N0.HOG0000852	None	None	0.034965034965034975	0.9140933424107598	n	0.18881118881118883	0.5567370561768314	n	None	1	6	5	1	1	1	6	1	2	1	1	2	4	4	5	rna-NM_001144328.2	FBgn0031813	None
N0.HOG0000854	Gene Group 26	glycolysis and early development (and other)	0.08406317620060154	0.7950626235050116	n	0.1541158230344362	0.6324877788515912	n	vanin-like(vanin-like)	4	1	3	1	10	3	3	2	1	1	2	1	2	2	9	rna-NM_132069.3	FBgn0040069	None
N0.HOG0000854	Gene Group 26	glycolysis and early development (and other)	0.08406317620060154	0.7950626235050116	n	0.1541158230344362	0.6324877788515912	n	uncharacterized protein(CG32751)	4	1	3	1	10	3	3	2	1	1	2	1	2	2	9	rna-NM_001297998.1	FBgn0052751	None
N0.HOG0000854	Gene Group 26	glycolysis and early development (and other)	0.08406317620060154	0.7950626235050116	n	0.1541158230344362	0.6324877788515912	n	Biotinidase(Btnd)	4	1	3	1	10	3	3	2	1	1	2	1	2	2	9	rna-NM_132070.3	FBgn0029848	None
N0.HOG0000854	Gene Group 26	glycolysis and early development (and other)	0.08406317620060154	0.7950626235050116	n	0.1541158230344362	0.6324877788515912	n	uncharacterized protein(CG32750)	4	1	3	1	10	3	3	2	1	1	2	1	2	2	9	rna-NM_167060.3	FBgn0052750	None
N0.HOG0000859	Gene Group 26	glycolysis and early development (and other)	0.1015763379090602	0.7534340837808129	n	0.3152369107522558	0.31824499801822026	n	Osiris 16(Osi16)	1	1	2	2	5	2	2	2	3	5	2	2	2	5	4	rna-NM_169133.2	FBgn0051561	None
N0.HOG0000861	Gene Group 31	chromatin organization and transcription regulation	0.4755244755244756	0.11817595701303213	n	0.4685314685314686	0.124454791188834	n	uncharacterized protein(CG9932)	2	1	2	1	1	1	6	3	1	2	5	2	5	4	5	rna-NM_135755.3	FBgn0262160	None
N0.HOG0000861	Gene Group 31	chromatin organization and transcription regulation	0.4755244755244756	0.11817595701303213	n	0.4685314685314686	0.124454791188834	n	kumgang(kmg)	2	1	2	1	1	1	6	3	1	2	5	2	5	4	5	rna-NM_135760.1	FBgn0032473	None
N0.HOG0000862	None	None	0.2746546979295595	0.38762285059130586	n	0.521139683250959	0.08230846633904164	n	None	1	2	3	1	1	1	1	1	2	3	2	3	4	11	10	rna-NM_137654.1	FBgn0034532	None
N0.HOG0000867	Gene Group 30	pheromone sensing	-0.08391608391608392	0.7954145018538977	n	0.1328671328671329	0.6805975082860818	n	hector(hec)	1	2	1	1	2	1	2	1	2	3	1	1	4	1	3	rna-NM_132615.3	FBgn0030437	None
N0.HOG0000884	Gene Group 6	immunity (antimicrobial)	0.1398601398601399	0.6646331617926677	n	-0.09090909090909093	0.7787253962454419	n	uncharacterized protein(CG6435)	4	1	6	2	1	1	6	3	1	1	1	1	5	2	5	rna-NM_137321.3	FBgn0034165	None
N0.HOG0000884	Gene Group 6	immunity (antimicrobial)	0.1398601398601399	0.6646331617926677	n	-0.09090909090909093	0.7787253962454419	n	uncharacterized protein(CG6429)	4	1	6	2	1	1	6	3	1	1	1	1	5	2	5	rna-NM_137320.3	FBgn0046999	None
N0.HOG0000884	Gene Group 6,Gene Group 26	immunity (antimicrobial),glycolysis and early development (and other)	0.1398601398601399	0.6646331617926677	n	-0.09090909090909093	0.7787253962454419	n	uncharacterized protein(CG6421)	4	1	6	2	1	1	6	3	1	1	1	1	5	2	5	rna-NM_143791.3	FBgn0025827	None
N0.HOG0000884	Gene Group 6	immunity (antimicrobial)	0.1398601398601399	0.6646331617926677	n	-0.09090909090909093	0.7787253962454419	n	uncharacterized protein(CG6426)	4	1	6	2	1	1	6	3	1	1	1	1	5	2	5	rna-NM_137319.3	FBgn0034162	None
N0.HOG0000885	Gene Group 26	glycolysis and early development (and other)	-0.06993006993006995	0.8290236405313092	n	-0.07692307692307693	0.8121826980280591	n	Ionotropic receptor 64a(Ir64a)	1	3	5	2	5	3	1	4	2	2	2	1	3	2	4	rna-NM_139705.1	FBgn0035604	None
N0.HOG0000888	Gene Group 26	glycolysis and early development (and other)	0.22377622377622378	0.48445166145539886	n	0.31468531468531474	0.31913878550330455	n	uncharacterized protein(CG43373)	1	2	3	1	2	1	5	1	1	3	5	4	3	3	4	rna-NM_001104152.4	FBgn0263131	None
N0.HOG0000889	Gene Group 36	uncharacterized	0.06338185336835989	0.844853681587023	n	0.3943759765142393	0.20458190665795498	n	uncharacterized protein(CG15878)	1	1	1	1	2	1	1	1	1	2	6	6	2	9	8	rna-NM_139442.1	FBgn0035316	None
N0.HOG0000890	Gene Group 26	glycolysis and early development (and other)	-0.2027972027972028	0.5273023541661082	n	-0.027972027972027972	0.9312343512018808	n	uncharacterized protein(CG4020)	2	1	1	1	3	1	6	1	5	3	3	2	4	2	5	rna-NM_001272335.1	FBgn0029821	None
N0.HOG0000890	Gene Group 26	glycolysis and early development (and other)	-0.2027972027972028	0.5273023541661082	n	-0.027972027972027972	0.9312343512018808	n	Fatty acyl-CoA reductase in oenocytes(FarO)	2	1	1	1	3	1	6	1	5	3	3	2	4	2	5	rna-NM_143764.3	FBgn0023550	None
N0.HOG0000892	Gene Group 8	 immunity and sexual reproduction	-0.02816971260815995	0.9307493932264658	n	-0.30986683868975945	0.3270050102150108	n	Kaz1-ORFB(Kaz1-ORFB)	1	4	7	5	1	3	3	3	2	2	1	2	1	1	6	rna-NM_001031920.3	FBgn0063923	None
N0.HOG0000894	None	None	0.29422111670210543	0.35326505938428154	n	0.28021058733533855	0.3776981560766677	n	None	1	4	1	3	2	3	8	5	1	1	1	1	2	2	7	rna-NM_001272607.2	FBgn0030521	None
N0.HOG0000896	None	None	0.14685314685314685	0.6487957097846664	n	0.2447552447552448	0.4432619364501832	n	None	1	2	4	2	2	1	4	1	2	3	2	2	4	5	4	rna-NM_206610.5	FBgn0264598	None
N0.HOG0000902	Gene Group 26	glycolysis and early development (and other)	-0.17513161708458658	0.5861577321261827	n	-0.08756580854229329	0.7866940142086327	n	defective proboscis extension response 19(dpr19)	1	2	1	2	4	2	1	2	3	3	3	1	2	1	3	rna-NM_001273407.2	FBgn0032233	None
N0.HOG0000903	None	None	0.034965034965034975	0.9140933424107598	n	0.2867132867132868	0.36625146058358227	n	None	1	3	2	1	5	3	5	4	1	2	4	2	1	1	4	rna-NM_141179.4	FBgn0037215	None
N0.HOG0000904	None	None	0.34965034965034975	0.2652387868927897	n	0.2937062937062937	0.35414764123292175	n	None	3	2	3	3	1	2	7	3	1	4	2	1	1	2	6	rna-NM_057464.4	FBgn0283437	None
N0.HOG0000904	None	None	0.34965034965034975	0.2652387868927897	n	0.2937062937062937	0.35414764123292175	n	None	3	2	3	3	1	2	7	3	1	4	2	1	1	2	6	rna-NM_136599.4	FBgn0033367	None
N0.HOG0000904	None	None	0.34965034965034975	0.2652387868927897	n	0.2937062937062937	0.35414764123292175	n	None	3	2	3	3	1	2	7	3	1	4	2	1	1	2	6	rna-NM_080021.4	FBgn0261363	None
N0.HOG0000915	Gene Group 26	glycolysis and early development (and other)	0.5034965034965035	0.09515736659412469	n	0.2937062937062937	0.35414764123292175	n	uncharacterized protein(CG6660)	1	1	1	2	2	3	5	3	2	1	5	2	4	2	4	rna-NM_142847.2	FBgn0039030	None
N0.HOG0000916	Gene Group 26	glycolysis and early development (and other)	0.014502275676240748	0.9643208120702008	n	-0.03625568919060187	0.9109332051797949	n	uncharacterized protein(CG8112)	1	4	5	2	1	2	11	2	1	1	1	1	1	1	10	rna-NM_169235.4	FBgn0037612	None
N0.HOG0000921	None	None	0.3993000869528574	0.19847601803143652	n	0.10507897025075195	0.7451766219125175	n	None	3	2	7	5	1	1	4	3	1	1	3	2	1	1	6	rna-NM_176378.2	FBgn0053056	None
N0.HOG0000921	None	None	0.3993000869528574	0.19847601803143652	n	0.10507897025075195	0.7451766219125175	n	None	3	2	7	5	1	1	4	3	1	1	3	2	1	1	6	rna-NM_176375.2	FBgn0053054	None
N0.HOG0000921	None	None	0.3993000869528574	0.19847601803143652	n	0.10507897025075195	0.7451766219125175	n	None	3	2	7	5	1	1	4	3	1	1	3	2	1	1	6	rna-NM_001104186.3	FBgn0085290	None
N0.HOG0000926	None	None	0.09965990612387024	0.7579621900716275	n	0.1850826828014733	0.564695617691054	n	None	1	2	1	1	2	2	2	2	1	1	3	2	12	2	11	rna-NM_001298528.1	FBgn0031057	None
N0.HOG0000931	None	None	0.05800910270496299	0.8578817998209817	n	0.07976251621932409	0.805365010461281	n	None	1	1	1	1	1	1	1	1	1	1	2	1	20	1	19	rna-NM_137655.3	FBgn0250850	None
N0.HOG0000933	None	None	0.31468531468531474	0.31913878550330455	n	0.1958041958041958	0.5419358857313175	n	None	1	1	1	1	1	2	4	2	1	1	2	1	2	1	3	rna-NM_078639.3	FBgn0040207	None
N0.HOG0000940	None	None	0.10563642228059983	0.7438646724028309	n	0.1619758474969197	0.615006487406935	n	None	1	1	1	1	1	1	1	1	3	3	1	1	1	4	3	rna-NM_001298132.1	FBgn0052698	None
N0.HOG0000941	None	None	0.5359027482788349	0.07250748303033829	n	0.4903685278368424	0.10554805393017484	n	None	1	2	1	4	3	1	1	1	2	3	6	1	5	3	5	rna-NM_057661.3	FBgn0011589	None
N0.HOG0000950	Gene Group 2	protein breakdown (proteolysis)	-0.05800910270496299	0.8578817998209817	n	0.15952503243864818	0.6204381188090293	n	uncharacterized protein(CG11912)	6	6	1	1	1	2	2	2	5	10	1	1	1	1	9	rna-NM_134673.4	FBgn0031248	None
N0.HOG0000950	Gene Group 2	protein breakdown (proteolysis)	-0.05800910270496299	0.8578817998209817	n	0.15952503243864818	0.6204381188090293	n	uncharacterized protein(CG11911)	6	6	1	1	1	2	2	2	5	10	1	1	1	1	9	rna-NM_134674.2	FBgn0031249	None
N0.HOG0000950	Gene Group 2	protein breakdown (proteolysis)	-0.05800910270496299	0.8578817998209817	n	0.15952503243864818	0.6204381188090293	n	uncharacterized protein(CG33127)	6	6	1	1	1	2	2	2	5	10	1	1	1	1	9	rna-NM_175942.2	FBgn0053127	None
N0.HOG0000950	Gene Group 2	protein breakdown (proteolysis)	-0.05800910270496299	0.8578817998209817	n	0.15952503243864818	0.6204381188090293	n	Phaedra 2(Phae2)	6	6	1	1	1	2	2	2	5	10	1	1	1	1	9	rna-NM_001298942.1	FBgn0263235	None
N0.HOG0000950	Gene Group 2	protein breakdown (proteolysis)	-0.05800910270496299	0.8578817998209817	n	0.15952503243864818	0.6204381188090293	n	Phaedra 1(Phae1)	6	6	1	1	1	2	2	2	5	10	1	1	1	1	9	rna-NM_001298941.1	FBgn0263234	None
N0.HOG0000950	Gene Group 2	protein breakdown (proteolysis)	-0.05800910270496299	0.8578817998209817	n	0.15952503243864818	0.6204381188090293	n	uncharacterized protein(CG7142)	6	6	1	1	1	2	2	2	5	10	1	1	1	1	9	rna-NM_142446.4	FBgn0038595	None
N0.HOG0000960	Gene Group 26	glycolysis and early development (and other)	0.37762237762237766	0.22620604493502663	n	0.35664335664335667	0.25513775175895725	n	Acid phosphatase 1(Acph-1)	1	1	2	3	1	1	1	2	2	2	7	3	3	4	6	rna-NM_170453.2	FBgn0000032	None
N0.HOG0000985	None	None	-0.2101579405015039	0.512085328993753	n	-0.05954474980875943	0.8541546246233473	n	None	2	3	3	2	2	2	5	3	1	1	1	4	1	3	4	rna-NM_133075.3	FBgn0030932	None
N0.HOG0000985	Gene Group 26	glycolysis and early development (and other)	-0.2101579405015039	0.512085328993753	n	-0.05954474980875943	0.8541546246233473	n	uncharacterized protein(CG17636)	2	3	3	2	2	2	5	3	1	1	1	4	1	3	4	rna-NM_001258513.2	FBgn0025837	None
N0.HOG0000991	None	None	-0.14360792600936098	0.6561292074448725	n	-0.37828429290270704	0.2253267533928671	n	None	2	6	9	1	2	4	3	3	1	1	1	1	1	1	8	rna-NM_001258689.1	FBgn0030271	None
N0.HOG0000991	Gene Group 26	glycolysis and early development (and other)	-0.14360792600936098	0.6561292074448725	n	-0.37828429290270704	0.2253267533928671	n	uncharacterized protein(CG15203)	2	6	9	1	2	4	3	3	1	1	1	1	1	1	8	rna-NM_001298176.1	FBgn0030261	None
N0.HOG0001010	None	None	-0.09859399412855982	0.7604837400712293	n	-0.02816971260815995	0.9307493932264658	n	None	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	rna-NM_165772.4	FBgn0001122	None
N0.HOG0001028	Gene Group 26	glycolysis and early development (and other)	-0.10507897025075195	0.7451766219125175	n	0.3187395430939476	0.31260167621841195	n	uncharacterized protein(CG30037)	3	1	1	1	7	3	5	4	1	1	2	1	1	2	6	rna-NM_165859.4	FBgn0050037	None
N0.HOG0001028	Gene Group 26	glycolysis and early development (and other)	-0.10507897025075195	0.7451766219125175	n	0.3187395430939476	0.31260167621841195	n	uncharacterized protein(CG30036)	3	1	1	1	7	3	5	4	1	1	2	1	1	2	6	rna-NM_165858.4	FBgn0050036	None
N0.HOG0001028	Gene Group 26	glycolysis and early development (and other)	-0.10507897025075195	0.7451766219125175	n	0.3187395430939476	0.31260167621841195	n	beta1,3-galactosyltransferase 1(GalT1)	3	1	1	1	7	3	5	4	1	1	2	1	1	2	6	rna-NM_176148.2	FBgn0053145	None
N0.HOG0001030	Gene Group 1	Cytochrome P450	-0.2797202797202798	0.37856866966230307	n	-0.02097902097902098	0.9484022252365223	n	uncharacterized protein(CG13078)	2	3	1	1	4	3	3	6	3	3	2	1	1	1	5	rna-NM_136145.3	FBgn0032809	None
N0.HOG0001030	Gene Group 1	Cytochrome P450	-0.2797202797202798	0.37856866966230307	n	-0.02097902097902098	0.9484022252365223	n	uncharacterized protein(CG13077)	2	3	1	1	4	3	3	6	3	3	2	1	1	1	5	rna-NM_136146.3	FBgn0032810	None
N0.HOG0001034	None	None	0.1258741258741259	0.6966831093957659	n	0.22377622377622378	0.48445166145539886	n	None	1	3	1	1	1	1	2	1	1	1	1	1	14	4	13	rna-NM_135635.4	FBgn0250837	None
N0.HOG0001036	Gene Group 13	molting and development	0.5148307865065466	0.08675862003895493	n	0.34080347839165753	0.27834367571270824	n	uncharacterized protein(CG9512)	3	9	6	5	1	1	1	1	1	1	2	1	2	1	8	rna-NM_001298324.1	FBgn0030593	None
N0.HOG0001036	Gene Group 13	molting and development	0.5148307865065466	0.08675862003895493	n	0.34080347839165753	0.27834367571270824	n	fezzik(fiz)	3	9	6	5	1	1	1	1	1	1	2	1	2	1	8	rna-NM_001298325.1	FBgn0030594	None
N0.HOG0001036	Gene Group 13,Gene Group 26	molting and development,glycolysis and early development (and other)	0.5148307865065466	0.08675862003895493	n	0.34080347839165753	0.27834367571270824	n	Ecdysone oxidase(Eo)	3	9	6	5	1	1	1	1	1	1	2	1	2	1	8	rna-NM_132758.2	FBgn0030597	None
N0.HOG0001037	None	None	0.013986013986013986	0.9655902689187795	n	0.0979020979020979	0.762121655996299	n	None	1	2	1	1	2	1	5	1	1	1	1	1	10	5	9	rna-NM_140761.3	FBgn0036763	None
N0.HOG0001040	Gene Group 26	glycolysis and early development (and other)	0.29578198238567943	0.3505963593981538	n	0.25352741347343954	0.42655566586092764	n	uncharacterized protein(CG6867)	1	8	7	2	1	1	1	1	1	2	1	1	4	1	7	rna-NM_133034.6	FBgn0030887	None
N0.HOG0001054	None	None	-0.21678321678321683	0.49855598552418856	n	-0.2517482517482518	0.42991878503288405	n	None	1	2	3	1	2	3	5	6	1	3	1	1	2	1	5	rna-NM_078507.2	FBgn0014031	None
N0.HOG0001065	Gene Group 26	glycolysis and early development (and other)	0.4895104895104896	0.106252371759346	n	0.5314685314685316	0.07536233505348364	n	Myosin-7a binding protein(M7BP)	1	2	2	1	2	1	2	1	1	2	7	1	6	2	6	rna-NM_001259255.1	FBgn0263077	None
N0.HOG0001066	None	None	-0.12676370673671977	0.6946303258690809	n	-0.06338185336835989	0.844853681587023	n	None	2	2	8	1	3	1	3	3	1	1	1	1	2	2	7	rna-NM_134824.4	FBgn0031412	None
N0.HOG0001066	None	None	-0.12676370673671977	0.6946303258690809	n	-0.06338185336835989	0.844853681587023	n	None	2	2	8	1	3	1	3	3	1	1	1	1	2	2	7	rna-NM_134819.4	FBgn0031407	None
N0.HOG0001072	None	None	-0.1377716189242871	0.6693880133068077	n	-0.17402730811488895	0.5885588956076864	n	None	2	1	2	1	2	3	9	5	1	1	1	1	1	1	8	rna-NM_001370002.1	FBgn0051664	None
N0.HOG0001072	None	None	-0.1377716189242871	0.6693880133068077	n	-0.17402730811488895	0.5885588956076864	n	None	2	1	2	1	2	3	9	5	1	1	1	1	1	1	8	rna-NM_132199.4	FBgn0027280	None
N0.HOG0001077	Gene Group 1	Cytochrome P450	0.24653868649609267	0.43984026997998227	n	0.26829210001045384	0.3991505469046428	n	Cytochrome P450 303a1(Cyp303a1)	1	1	9	1	2	1	1	1	1	1	6	2	2	2	8	rna-NM_001299048.1	FBgn0001992	None
N0.HOG0001088	None	None	0.2377622377622378	0.4568008526399232	n	0.3076923076923077	0.3305892594121097	n	None	1	3	1	1	2	2	6	2	1	2	2	2	4	2	5	rna-NM_142481.3	FBgn0261065	None
N0.HOG0001091	None	None	-0.2610409621723334	0.41249631869094106	n	0.0	1.0	n	None	1	1	1	1	1	1	1	1	1	1	2	7	4	8	7	rna-NM_164863.3	FBgn0040070	None
N0.HOG0001094	Gene Group 26	glycolysis and early development (and other)	0.27272727272727276	0.3910967709418962	n	0.17482517482517487	0.5868236643627043	n	uncharacterized protein(CG5167)	2	4	2	3	1	3	7	2	1	1	1	1	2	1	6	rna-NM_141933.2	FBgn0038038	None
N0.HOG0001094	Gene Group 26	glycolysis and early development (and other)	0.27272727272727276	0.3910967709418962	n	0.17482517482517487	0.5868236643627043	n	uncharacterized protein(CG2604)	2	4	2	3	1	3	7	2	1	1	1	1	2	1	6	rna-NM_169030.3	FBgn0037298	None
N0.HOG0001097	Gene Group 26	glycolysis and early development (and other)	0.1996500434764287	0.5338670484331346	n	0.3817869252443987	0.22070801550440275	n	golden goal(gogo)	1	2	2	1	1	2	1	1	6	2	4	2	2	4	5	rna-NM_140943.3	FBgn0052227	None
N0.HOG0001098	None	None	0.41331061631962435	0.1817214774016019	n	0.48686589549515064	0.10844282195191488	n	None	1	3	1	7	4	1	3	1	1	1	3	2	2	2	6	rna-NM_001299469.1	FBgn0033887	None
N0.HOG0001099	None	None	0.3844024950492138	0.21729649021825165	n	0.38796177741078064	0.21270554169981246	n	None	1	1	1	1	1	1	1	1	1	6	4	3	5	4	5	rna-NM_141151.3	FBgn0037181	None
N0.HOG0001100	Gene Group 26	glycolysis and early development (and other)	-0.18881118881118883	0.5567370561768314	n	-0.055944055944055944	0.8628980736949712	n	Ionotropic receptor 92a(Ir92a)	2	2	1	1	4	2	1	2	2	2	2	2	6	2	5	rna-NM_001104375.2	FBgn0038789	None
N0.HOG0001100	Gene Group 26,Gene Group 30	glycolysis and early development (and other),pheromone sensing	-0.18881118881118883	0.5567370561768314	n	-0.055944055944055944	0.8628980736949712	n	Ionotropic receptor 76a(Ir76a)	2	2	1	1	4	2	1	2	2	2	2	2	6	2	5	rna-NM_001104177.3	FBgn0260874	None
N0.HOG0001108	Gene Group 24	Cuticular protein	0.07042428152039987	0.827831199192635	n	-0.07042428152039987	0.827831199192635	n	Cuticular protein 65Ea(Cpr65Ea)	1	2	11	1	1	2	2	1	2	4	1	1	1	1	10	rna-NM_139818.3	FBgn0035735	None
N0.HOG0001112	Gene Group 26,Gene Group 30	glycolysis and early development (and other),pheromone sensing	-0.10489510489510491	0.7456094809807079	n	-0.17482517482517487	0.5868236643627043	n	methuselah-like 15(mthl15)	1	2	1	3	2	1	2	6	1	4	3	2	2	1	5	rna-NM_164897.3	FBgn0051720	None
N0.HOG0001114	None	None	0.3916083916083916	0.2080634636953532	n	0.11188811188811189	0.729194990751066	n	None	1	1	3	3	1	1	1	2	1	3	6	4	2	2	5	rna-NM_001273103.1	FBgn0053196	None
N0.HOG0001114	None	None	0.3916083916083916	0.2080634636953532	n	0.11188811188811189	0.729194990751066	n	None	1	1	3	3	1	1	1	2	1	3	6	4	2	2	5	rna-NM_001273103.1	FBgn0053196	None
N0.HOG0001127	None	None	0.2183152727132396	0.49545035953231165	n	0.2253577008652796	0.4812874129466269	n	None	1	2	2	2	2	2	8	2	1	2	3	1	1	1	7	rna-NM_166514.2	FBgn0000008	None
N0.HOG0001134	None	None	0.4125874125874127	0.18256397857316675	n	0.21678321678321683	0.49855598552418856	n	None	1	2	4	1	2	2	1	1	2	1	4	1	6	2	5	rna-NM_001260086.3	FBgn0053208	None
N0.HOG0001145	Gene Group 36	uncharacterized	0.5664335664335665	0.054842119775407844	n	0.5174825174825175	0.08486877113393493	n	uncharacterized protein(CG15824)	1	2	4	2	1	1	3	1	1	1	9	1	1	2	8	rna-NM_001298626.1	FBgn0031292	None
N0.HOG0001167	Gene Group 2	protein breakdown (proteolysis)	-0.07746670967243986	0.81087645719889	n	-0.08450913782447984	0.7939959959092632	n	uncharacterized protein(CG16998)	1	1	2	10	1	1	1	1	3	1	2	4	1	5	9	rna-NM_139877.1	FBgn0035795	None
N0.HOG0001170	None	None	-0.02097902097902098	0.9484022252365223	n	-0.2027972027972028	0.5273023541661082	n	None	1	2	1	2	1	3	1	3	2	4	3	3	5	1	4	rna-NM_140010.2	FBgn0035941	None
N0.HOG0001191	None	None	-0.3846153846153847	0.21702022575997748	n	-0.4265734265734266	0.16669998762494495	n	None	1	1	1	4	3	2	9	1	4	1	1	3	1	1	8	rna-NM_001300338.1	FBgn0037788	None
N0.HOG0001194	Gene Group 15	chitin-related	0.029004551352481495	0.9287016154017113	n	-0.007251137838120374	0.9821566539187246	n	uncharacterized protein(CG13806)	3	5	6	1	2	3	7	3	1	1	1	1	1	1	6	rna-NM_139451.2	FBgn0035325	None
