Orthogroup_ID	GF_ClustertGene_Group	Cluster_function	repeat_correlation_correlation_coeff	repeat_correlation_p-value	repeat_correlation_sig_after_multiple_testing	GS_correlation_correlation_coeff	GS_correlation_p-value	GS_correlation_sig_after_multiple_testing	Gene_Name	D_melanogaster	I_luminosus	P_pyralis	C_septempunctata	A_verrucosus	T_castaneum	Z_morio	T_molitor	D_ponderosae	R_ferrugineus	A_obtectus	B_siliquastri	C_chinensis	C_maculatus	max_delta_GF	transcript_ID_native	Flybase	Flybase_summary
N0.HOG0001170	None	None	-0.02097902097902098	0.9484022252365223	n	-0.2027972027972028	0.5273023541661082	n	None	1	2	1	2	1	3	1	3	2	4	3	3	5	1	4	rna-NM_140010.2	FBgn0035941	This gene is referred to in FlyBase by the symbol Dmel\CG13313 (FBgn0035941). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:8958857..8960921. Its molecular function is unknown. The biological processes in which it is involved are not known. 2 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed in adult male stages.
N0.HOG0001191	None	None	-0.3846153846153847	0.21702022575997748	n	-0.4265734265734266	0.16669998762494495	n	Carbonic anhydrase 7 (from API summary)	1	1	1	4	3	2	9	1	4	1	1	3	1	1	8	rna-NM_001300338.1	FBgn0037788	The gene Carbonic anhydrase 7 is referred to in FlyBase by the symbol Dmel\CAH7 (CG3940, FBgn0037788). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (1 unique). Gene sequence location is 3R:10112237..10120081. Its molecular function is described by: carbonate dehydratase activity; zinc ion binding. The biological processes in which it is involved are not known. 10 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of low expression.  Peak expression observed during early pupal stages.
N0.HOG0001194	Gene Group 15	chitin-related	0.029004551352481495	0.9287016154017113	n	-0.007251137838120374	0.9821566539187246	n	uncharacterized protein(CG13806)	3	5	6	1	2	3	7	3	1	1	1	1	1	1	6	rna-NM_139451.2	FBgn0035325	This gene is referred to in FlyBase by the symbol Dmel\CG13806 (FBgn0035325). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:2266394..2267640. Its molecular function is described by: chitin binding. The biological processes in which it is involved are not known. 5 alleles are reported. The phenotype of these alleles manifest in: trichogen cell. The phenotypic classes of alleles include: viable; visible. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 12-24 hour embryonic stages.
N0.HOG0001206	Gene Group 22	transcription regulation	0.5384615384615385	0.07089431754922315	n	0.6153846153846154	0.03316990109010587	n	hinge1(hng1)	1	1	5	1	1	1	2	1	1	1	15	1	1	3	14	rna-NM_137714.4	FBgn0034599	The gene hinge1 is referred to in FlyBase by the symbol Dmel\hng1 (CG9437, FBgn0034599). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:21168930..21170010. Its molecular function is described by: DNA binding. It is involved in the biological process described with: regulation of transcription by RNA polymerase II. 14 alleles are reported. The phenotypes of these alleles manifest in: wing hinge; wing blade. The phenotypic classes of alleles include: flightless; visible; abnormal size. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed within 00-12 hour embryonic stages, during early pupal stages, in stages of adults of both sexes.
N0.HOG0001213	Gene Group 33	mitochondrial translation	0.17482517482517487	0.5868236643627043	n	0.25874125874125875	0.41677476889913834	n	mitochondrial translation elongation factor Tu 1(mEFTu1)	1	1	1	1	1	1	3	1	1	2	1	1	11	3	10	rna-NM_001169673.2	FBgn0024556	The gene mitochondrial translation elongation factor Tu 1 is referred to in FlyBase by the symbol Dmel\mEFTu1 (CG6050, FBgn0024556). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2R:13507557..13509332. Its molecular function is described by: GTP binding; GTPase activity; translation elongation factor activity. It is involved in the biological process described with: mitochondrial large ribosomal subunit assembly; translational elongation; mitochondrial translational elongation. 15 alleles are reported. The phenotypes of these alleles manifest in: organism; intracellular membrane-bounded organelle; fat body; region; cytoplasm. The phenotypic classes of alleles include: short lived; female sterile; viable; abnormal size; lethal - all die during embryonic stage; lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of moderately high expression.  Peak expression observed at stages throughout embryogenesis, during early larval stages, during late pupal stages, in adult female stages.
N0.HOG0001218	None	None	0.24203120058654198	0.44851277797292655	n	0.25982761239437596	0.4147509440053514	n	Vacuolar protein sorting 13B (from API summary)	1	1	1	1	1	1	1	1	3	1	5	1	10	1	9	rna-NM_143496.4	FBgn0039727	The gene Vacuolar protein sorting 13B is referred to in FlyBase by the symbol Dmel\Vps13B (CG15523, FBgn0039727). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 3R:29935978..29948207. Its molecular function is described by: . It is involved in the biological process described with: protein targeting to vacuole. 10 alleles are reported. The phenotype of these alleles manifest in: midgut. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed in adult male stages.
N0.HOG0001223	None	None	0.006993006993006993	0.9827917689028476	n	0.37762237762237766	0.22620604493502663	n	beethoven (from API summary)	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	rna-NM_001042904.4	FBgn0023096	The gene beethoven is referred to in FlyBase by the symbol Dmel\btv (CG15148, FBgn0023096). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:17962625..17982472. Its molecular function is described by: ATP binding; dynein light intermediate chain binding; dynein intermediate chain binding; minus-end-directed microtubule motor activity. It is involved in the biological process described with 9 unique terms, many of which group under: microtubule-based process; microtubule-based movement; cellular component organization or biogenesis; behavior; organelle organization. 15 alleles are reported. The phenotypes of these alleles manifest in: adult nervous system; bounding membrane of organelle; cytoplasmic region; adult antennal sensory neuron; adult external mesothorax. The phenotypic classes of alleles include: abnormal courtship behavior; abnormal behavior; phenotype; abnormal mating behavior. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of low expression to a trough of extremely low expression.  Peak expression observed within 12-18 embryonic stages.
N0.HOG0001225	None	None	-0.2676122697775195	0.40039240027539647	n	-0.2746546979295595	0.38762285059130586	n	Cellular Repressor of E1A-stimulated Genes (from API summary)	1	1	7	1	1	1	1	1	5	1	2	2	3	2	6	rna-NM_001260223.1	FBgn0025456	The gene Cellular Repressor of E1A-stimulated Genes is referred to in FlyBase by the symbol Dmel\CREG (CG5413, FBgn0025456). It is a protein_coding_gene from Dmel. It has 4 annotated transcripts and 4 polypeptides (2 unique). Gene sequence location is 3R:17393272..17394640. Its molecular function is described by: TBP-class protein binding. It is involved in the biological process described with: negative regulation of transcription by RNA polymerase II. 9 alleles are reported. The phenotype of these alleles manifest in: lysosome. The phenotypic classes of alleles include: majority die during pupal stage; partially lethal - majority die; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of extremely high expression to a trough of low expression.  Peak expression observed during early pupal stages.
N0.HOG0001234	None	None	0.44833693973654165	0.14379811749123733	n	0.2206658375265791	0.4907024914340439	n	schlank (from API summary)	1	1	7	2	1	2	5	2	1	2	2	1	1	1	6	rna-NM_167063.3	FBgn0040918	The gene schlank is referred to in FlyBase by the symbol Dmel\schlank (CG3576, FBgn0040918). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:6257668..6267228. Its molecular function is described by: DNA binding; sphingosine N-acyltransferase activity. It is involved in the biological process described with: ceramide biosynthetic process; negative regulation of lipid catabolic process; positive regulation of lipid biosynthetic process; triglyceride metabolic process; SREBP signaling pathway. 35 alleles are reported. The phenotypes of these alleles manifest in: axon terminus; vesicle; adult gut; adult segment; larval endocrine system. The phenotypic classes of alleles include: increased mortality; visible; phenotype; abnormal starvation stress response. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderate expression.  Peak expression observed at stages throughout embryogenesis, during late larval stages, during early pupal stages.
N0.HOG0001236	None	None	0.021015794050150385	0.9483118884972519	n	0.15061319069274445	0.6403345250750125	n	None	1	1	1	1	3	4	1	2	1	1	2	3	2	6	5	rna-NM_134661.2	FBgn0031235	This gene is referred to in FlyBase by the symbol Dmel\CG13693 (FBgn0031235). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:232487..234208. Its molecular function is described by: . It is involved in the biological process described with: cilium assembly. 6 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of no expression detected.  Peak expression observed in adult male stages.
N0.HOG0001241	None	None	0.37762237762237766	0.22620604493502663	n	0.10489510489510491	0.7456094809807079	n	Cytochrome c oxidase assembly factor 8 (from API summary)	2	2	4	2	1	2	4	1	2	1	4	2	2	1	3	rna-NM_130600.2	FBgn0029594	The gene Cytochrome c oxidase assembly factor 8 is referred to in FlyBase by the symbol Dmel\Coa8 (CG14806, FBgn0029594). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:1880282..1881432. Its molecular function is unknown. It is involved in the biological process described with: intrinsic apoptotic signaling pathway. 7 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: decreased rate of movement; abnormal locomotor behavior; abnormal oxidative stress response; abnormal immune response; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed at stages throughout embryogenesis, during early larval stages, during late pupal stages, in stages of adults of both sexes.
N0.HOG0001253	None	None	-0.4055944055944056	0.19083587400450033	n	-0.30069930069930073	0.34225952894002465	n	None	1	1	2	1	3	1	7	4	1	2	1	3	1	1	6	rna-NM_141439.3	FBgn0051248	This gene is referred to in FlyBase by the symbol Dmel\CG31248 (FBgn0051248). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3R:7129320..7130908. Its molecular function is described by: N-acetyltransferase activity. The biological processes in which it is involved are not known. 6 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed in adult male stages.
N0.HOG0001260	None	None	0.31690926684179943	0.31554360361640527	n	0.3239516949938394	0.3043074354691464	n	Iron regulatory protein 1B (from API summary)	2	2	3	3	1	1	1	1	2	1	2	1	2	7	6	rna-NM_079579.3	FBgn0024957	The gene Iron regulatory protein 1B is referred to in FlyBase by the symbol Dmel\Irp-1B (CG6342, FBgn0024957). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:10408618..10412869. Its molecular function is described by: aconitate hydratase activity; 4 iron, 4 sulfur cluster binding. It is involved in the biological process described with: intracellular iron ion homeostasis. 24 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: lethal - all die during P-stage; viable; male fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of low expression.  Peak expression observed at stages throughout the larval period, during early pupal stages.
N0.HOG0001270	None	None	-0.31690926684179943	0.31554360361640527	n	0.04225456891223992	0.8962612978961098	n	None	2	6	3	1	6	4	2	4	2	1	1	1	1	1	5	rna-NM_132388.4	FBgn0030189	This gene is referred to in FlyBase by the symbol Dmel\CG2909 (FBgn0030189). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is X:10326464..10328946. Its molecular function is described by: ADP-ribosylarginine hydrolase activity. The biological processes in which it is involved are not known. 4 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: lethal - all die during P-stage; viable; fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed within 00-06 hour embryonic stages, during late larval stages, at stages throughout the pupal period, in stages of adults of both sexes.
N0.HOG0001272	Gene Group 25	uncharacterized	-0.1258741258741259	0.6966831093957659	n	-0.1258741258741259	0.6966831093957659	n	uncharacterized protein(CG12560)	4	4	1	6	3	3	4	3	1	1	1	1	1	1	5	rna-NM_135329.2	FBgn0031974	This gene is referred to in FlyBase by the symbol Dmel\CG12560 (FBgn0031974). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 2L:8008302..8009477. Its molecular function is described by: glycine N-acyltransferase activity; acyltransferase activity, transferring groups other than amino-acyl groups. The biological processes in which it is involved are not known. 7 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: abnormal mating behavior; short lived; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 06-24 hour embryonic stages, in adult female stages.
N0.HOG0001274	Gene Group 22	transcription regulation	0.19614741113473694	0.5412137259515317	n	0.43082377802808297	0.16205750617523712	n	uncharacterized protein(CG7745)	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	rna-NM_136827.4	FBgn0033616	This gene is referred to in FlyBase by the symbol Dmel\CG7745 (FBgn0033616). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:11307879..11309829. Its molecular function is unknown. It is involved in the biological process described with: regulation of transcription by RNA polymerase II. 7 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages, in adult female stages.
N0.HOG0001280	None	None	0.3216783216783217	0.30790987618065263	n	0.3216783216783217	0.30790987618065263	n	Cathelicidin-like antimicrobial protein (from API summary)	1	4	3	5	1	1	11	1	1	1	1	1	1	3	10	rna-NM_137360.2	FBgn0034210	The gene Cathelicidin-like antimicrobial protein is referred to in FlyBase by the symbol Dmel\Camp (CG6568, FBgn0034210). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 2R:17405304..17407427. Its molecular function is unknown. It is involved in the biological process described with: defense response to bacterium. 6 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; abnormal immune response. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed within 00-12 hour embryonic stages, in adult female stages.
N0.HOG0001283	Gene Group 31	chromatin organization and transcription regulation	-0.1328671328671329	0.6805975082860818	n	-0.08391608391608392	0.7954145018538977	n	Enhancer of variegation 3-9(E(var)3-9)	1	1	1	1	4	2	10	2	1	2	2	2	2	1	9	rna-NM_141595.3	FBgn0260243	The gene Enhancer of variegation 3-9 is referred to in FlyBase by the symbol Dmel\E(var)3-9 (CG11971, FBgn0260243). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:8990645..8992949. Its molecular function is described by: zinc ion binding. It is involved in the biological process described with: chromatin organization; positive regulation of transcription by RNA polymerase II. 15 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: modifier of variegation; increased mortality during development; phenotype; lethal - all die during embryonic stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages.
N0.HOG0001294	None	None	-0.16677617027676858	0.6044191985316112	n	0.0	1.0	n	scramblase 2 (from API summary)	1	3	2	1	1	1	3	5	1	1	1	1	1	1	4	rna-NM_139504.3	FBgn0035390	The gene scramblase 2 is referred to in FlyBase by the symbol Dmel\scramb2 (CG1893, FBgn0035390). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:3044113..3046812. Its molecular function is described by: phospholipid scramblase activity. It is involved in the biological process described with: modulation of chemical synaptic transmission; plasma membrane phospholipid scrambling. 13 alleles are reported. The phenotype of these alleles manifest in: trichogen cell. The phenotypic classes of alleles include: viable; visible. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderate expression.  Peak expression observed within 00-12 hour embryonic stages, during early pupal stages.
N0.HOG0001295	None	None	0.049036852783684234	0.8797094411808868	n	-0.03152369107522558	0.9225248645215405	n	None	1	1	4	1	1	1	1	2	2	1	9	1	1	1	8	rna-NM_134496.3	FBgn0031052	This gene is referred to in FlyBase by the symbol Dmel\Elys (CG14215, FBgn0031052). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:19652305..19659407. Its molecular function is described by: chromatin binding; protein binding; chromatin DNA binding. The biological processes in which it is involved are not known. 16 alleles are reported. The phenotypes of these alleles manifest in: mitotic spindle; centrosome. The phenotypic classes of alleles include: viable; female sterile; decreased occurrence of cell division; fertile; male fertile; lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages.
N0.HOG0001299	None	None	0.2937062937062937	0.35414764123292175	n	0.5174825174825175	0.08486877113393493	n	Alanine aminotransferase (from API summary)	1	8	2	2	1	1	2	2	1	3	1	1	1	2	7	rna-NM_167365.1	FBgn0030478	The gene Alanine aminotransferase is referred to in FlyBase by the symbol Dmel\Alat (CG1640, FBgn0030478). It is a protein_coding_gene from Dmel. It has 8 annotated transcripts and 8 polypeptides (3 unique). Gene sequence location is X:13370606..13380160. Its molecular function is described by: transaminase activity; pyridoxal phosphate binding; L-alanine:2-oxoglutarate aminotransferase activity. It is involved in the biological process described with: L-alanine metabolic process; 2-oxoglutarate metabolic process; positive regulation of gluconeogenesis. 24 alleles are reported. The phenotype of these alleles manifest in: trichogen cell. The phenotypic classes of alleles include: decreased efficacy of memory; viable; abnormal memory; phenotype. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderate expression.  Peak expression observed within 00-06 and 18-24 hour embryonic stages, at stages throughout the larval period, at stages throughout the pupal period, in stages of adults of both sexes.
N0.HOG0001311	Gene Group 26	glycolysis and early development (and other)	0.01751316170845866	0.9569188239005484	n	0.06304738215045116	0.8456637160508921	n	uncharacterized protein(CG5002)	2	1	5	1	4	3	2	2	1	1	1	1	1	3	4	rna-NM_137418.3	FBgn0034275	The gene neat is referred to in FlyBase by the symbol Dmel\neat (CG5002, FBgn0034275). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:17750293..17753214. Its molecular function is described by: solute:inorganic anion antiporter activity; sulfate transmembrane transporter activity; oxalate transmembrane transporter activity. It is involved in the biological process described with: transmembrane transport; chloride transmembrane transport; sulfate transmembrane transport; oxalate transport. 6 alleles are reported. The phenotype of these alleles manifest in: adult Malpighian tubule. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed within 00-12 and 18-24 hour embryonic stages, at stages throughout the larval period, at stages throughout the pupal period, in adult male stages.
N0.HOG0001324	None	None	0.3132168478178779	0.3215249574768022	n	0.13525272973953817	0.67513751307536	n	None	1	3	6	1	1	1	1	1	1	1	4	2	4	2	5	rna-NM_132945.3	FBgn0030799	This gene is referred to in FlyBase by the symbol Dmel\CG4872 (FBgn0030799). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is X:16881347..16882790. Its molecular function is described by: transcription corepressor activity; thiomorpholine-carboxylate dehydrogenase activity; delta1-piperideine-2-carboxylate reductase activity; hormone binding. It is involved in the biological process described with: negative regulation of transcription by RNA polymerase II. 6 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages, during late larval stages, at stages throughout the pupal period, in stages of adults of both sexes.
N0.HOG0001328	None	None	0.2392875486579723	0.4538312350261742	n	0.5148307865065466	0.08675862003895493	n	None	1	2	2	1	1	1	1	1	1	1	2	1	1	12	11	rna-NM_001273755.1	FBgn0261802	This gene is referred to in FlyBase by the symbol Dmel\CG42748 (FBgn0261802). It is a protein_coding_gene from Dmel. It has 11 annotated transcripts and 11 polypeptides (10 unique). Gene sequence location is 2L:22131221..22166221. Its molecular function is described by: protein phosphatase 1 binding. It is involved in the biological process described with: cell-cell junction organization. 46 alleles are reported. The phenotype of these alleles manifest in: embryonic/larval hemocyte. The phenotypic classes of alleles include: fertile; viable.
N0.HOG0001351	Gene Group 2	protein breakdown (proteolysis)	-0.2527090476712424	0.42810100436041054	n	0.07118564723133589	0.825994817969491	n	hayan(Hayan)	2	1	1	1	7	1	6	2	1	2	1	1	1	1	6	rna-NM_001103550.2	FBgn0030925	The gene Hayan is referred to in FlyBase by the symbol Dmel\Hayan (CG6361, FBgn0030925). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is X:18479983..18483772. Its molecular function is described by: serine-type endopeptidase activity. It is involved in the biological process described with 6 unique terms, many of which group under: macromolecule metabolic process; protein metabolic process; secondary metabolic process; positive regulation of melanization defense response; melanin metabolic process. 14 alleles are reported. The phenotype of these alleles manifest in: tracheal section. The phenotypic classes of alleles include: increased mortality during development; phenotype; abnormal immune response; increased mortality. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed within 12-24 hour embryonic stages, during late larval stages, at stages throughout the pupal period.
N0.HOG0001378	None	None	0.2206658375265791	0.4907024914340439	n	0.44833693973654165	0.14379811749123733	n	Megator (from API summary)	1	1	2	1	2	1	1	1	1	4	2	1	1	8	7	rna-NM_001273974.1	FBgn0013756	The gene Megator is referred to in FlyBase by the symbol Dmel\Mgtor (CG8274, FBgn0013756). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2R:11852617..11861202. Its molecular function is described by: structural constituent of nuclear pore; protein binding; ribonucleoprotein complex binding; chromatin DNA binding; histone acetyltransferase binding. It is involved in the biological process described with 24 unique terms, many of which group under: response to stress; response to heat; stem cell division; homeostatic process; protein localization to nucleus. 15 alleles are reported. The phenotypes of these alleles manifest in: germline stem cell; microtubule organizing center; cell cluster organ; reproductive system; trichogen cell. The phenotypic classes of alleles include: increased mortality during development; phenotype; abnormal cell number; increased cell death. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderate expression.  Peak expression observed within 00-12 hour embryonic stages, in adult female stages.
N0.HOG0001379	Gene Group 31	chromatin organization and transcription regulation	0.7189750370364925	0.008413264231901082	n	0.7901606842678284	0.0022255407179782834	n	uncharacterized protein(CG13775)	1	1	1	2	1	1	1	1	1	1	17	1	2	4	16	rna-NM_001298765.1	FBgn0031874	This gene is referred to in FlyBase by the symbol Dmel\CG13775 (FBgn0031874). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 2L:6954357..6956950. Its molecular function is described by: DNA binding; protein dimerization activity. The biological processes in which it is involved are not known. 13 alleles are reported. The phenotypes of these alleles manifest in: wing; embryonic/larval hemocyte. The phenotypic classes of alleles include: visible; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed within 00-12 hour embryonic stages.
N0.HOG0001388	None	None	0.48582623515406503	0.10931209150022679	n	0.09426479189556485	0.7707468015755511	n	Matrix metalloproteinase 1 (from API summary)	1	3	10	3	1	1	1	1	1	1	2	1	1	1	9	rna-NM_166683.2	FBgn0035049	The gene Matrix metalloproteinase 1 is referred to in FlyBase by the symbol Dmel\Mmp1 (CG4859, FBgn0035049). It is a protein_coding_gene from Dmel. It has 10 annotated transcripts and 10 polypeptides (6 unique). Gene sequence location is 2R:24671294..24688184. Its molecular function is described by: metalloendopeptidase activity; metallopeptidase activity; zinc ion binding. It is involved in the biological process described with 20 unique terms, many of which group under: extracellular matrix organization; response to stimulus; cellular process; response to stress; response to wounding. 43 alleles are reported. The phenotypes of these alleles manifest in: cell projection; tracheal branch; acellular anatomical structure; cellular anatomical structure; larval abdomen. The phenotypic classes of alleles include: lethal - all die before end of first instar larval stage; abnormal size; phenotype; abnormal stress response. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of extremely low expression.  Peak expression observed at stages throughout the pupal period.
N0.HOG0001396	Gene Group 36	uncharacterized	0.2633868947559428	0.40815452366975424	n	0.5837223072969543	0.046302544719796064	n	uncharacterized protein(CG46025)	1	2	1	1	1	1	1	1	1	1	3	2	2	9	8	rna-NM_001316384.1	FBgn0267689	This gene is referred to in FlyBase by the symbol Dmel\CG46025 (FBgn0267689). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (4 unique). Gene sequence location is 2L:7754174..7765915. Its molecular function is described by: . It is involved in the biological process described with: . 12 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable.
N0.HOG0001403	Gene Group 30	pheromone sensing	-0.02112728445611996	0.9480380045464691	n	0.13380613488875975	0.6784466863299407	n	Dopamine 2-like receptor(Dop2R)	1	2	2	2	2	1	1	1	5	1	4	1	3	1	4	rna-NM_001014758.3	FBgn0053517	The gene Dopamine 2-like receptor is referred to in FlyBase by the symbol Dmel\Dop2R (CG33517, FBgn0053517). It is a protein_coding_gene from Dmel. It has 6 annotated transcripts and 6 polypeptides (all unique). Gene sequence location is X:20004680..20062706. Its molecular function is described by: dopamine neurotransmitter receptor activity, coupled via Gi/Go; G protein-coupled amine receptor activity; G protein-coupled receptor activity. It is involved in the biological process described with: anesthesia-resistant memory; G protein-coupled receptor signaling pathway; G protein-coupled dopamine receptor signaling pathway. 32 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: abnormal memory; abnormal locomotor behavior; viable; abnormal feeding behavior; abnormal sleep. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages.
N0.HOG0001411	Gene Group 14	heat stress and neurological	-0.38796177741078064	0.21270554169981246	n	-0.13525272973953817	0.67513751307536	n	uncharacterized protein(CG15712)	2	1	1	1	6	2	4	7	1	1	1	1	1	1	6	rna-NM_137287.2	FBgn0034131	This gene is referred to in FlyBase by the symbol Dmel\CG15712 (FBgn0034131). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:16484841..16485552. Its molecular function is described by: . It is involved in the biological process described with: . 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of no expression detected.  Peak expression observed within 12-18 embryonic stages, during early larval stages.
N0.HOG0001419	Gene Group 19	uncharacterized	-0.1258741258741259	0.6966831093957659	n	-0.06993006993006995	0.8290236405313092	n	uncharacterized protein(CG31826)	1	17	2	1	1	1	1	1	1	1	1	1	1	1	16	rna-NM_165131.3	FBgn0051826	This gene is referred to in FlyBase by the symbol Dmel\CG31826 (FBgn0051826). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2L:15771263..15773113. Its molecular function is described by: phosphatidylinositol bisphosphate binding. The biological processes in which it is involved are not known. 5 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed in adult male stages.
